user_name,score,review_text,review_date,app_version,thumbs_up,churned,app,sentiment,Attribute,Value
Po Be,4,"t có phá game dell đâu mà tụi nó tố cáo r trừ điểm t , xem xét kĩ lại r hẳn trừ dm",09/07/2025 03:02,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,toxic
Mạnh Phạm,1,"game càng ngày càng rác , có tố cáo cx như ko , đứa đi chửi người khác hay phá game thì dell lm sao , đứa dell lm j thì cx trừ oan",09/07/2025 03:02,1.58.1.2,6,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Mạnh Phạm,1,"game càng ngày càng rác , có tố cáo cx như ko , đứa đi chửi người khác hay phá game thì dell lm sao , đứa dell lm j thì cx trừ oan",09/07/2025 03:02,1.58.1.2,6,1,Lien Quan Mobile,Negative,churn_reason.2, trash
Đình Tài Lê,1,"lq giờ điều chỉnh,chỉnh sửa như cc ợ thà chw mblg còn hơn",09/07/2025 03:02,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Khanh,5,trò choi rất hay,09/07/2025 03:02,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tuyết Nhung Đặng,5,👍,09/07/2025 03:01,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Gia Toàn Trần,5,"lúc đầu thì hút máu ng chs, nạp mua skin xịn h free hết🥰",09/07/2025 03:01,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,price
hiếu trần,1,tn đang chơi xong bị văng ra á xong bị trừ uy tín nun khắc phục i anh gà,09/07/2025 03:01,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,matchmaking
Tiệp Luis Vuitton,3,cập nhật xong game lag vcl,09/07/2025 03:01,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,lag
Tiệp Luis Vuitton,3,cập nhật xong game lag vcl,09/07/2025 03:01,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.2, performance
Tiệp Luis Vuitton,3,cập nhật xong game lag vcl,09/07/2025 03:01,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.3, update
DI Kha,1,game rất hay cho 5 sao=)),09/07/2025 03:00,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Anh Tú Sầm,5,good jop em,09/07/2025 03:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Cao Minh,4,Pay mất chục củ roii😿,09/07/2025 03:00,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khoa Nguyễn,4,cũng vui,09/07/2025 03:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hải Trần Minh,1,game rác nhái phi phai,09/07/2025 03:00,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Vân Lê Thị hồng,5,đc,09/07/2025 03:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Liễu Đàm,1,cứ vào trận là văng à 😡,09/07/2025 03:00,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Cường Trần,5,game chơi cũng rất OK,09/07/2025 03:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Châu Ngọc,4,Thu hồi cc,09/07/2025 03:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Trung bảo Tô,4,nên tải,09/07/2025 03:00,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.1,none
sala sim,4,ko bt nói seo nhưng cx cx,09/07/2025 03:00,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Trung Nghĩa Win,5,Tựa game này rất vui,09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quang thanh Nguyễn,5,ok,09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khoa La,5,"Tôi thấy có mấy bạn đánh giá 1 sao game này??? đó là do máy của các bạn thôi, bọn mình chơi vẫn ok mà",09/07/2025 02:59,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoa Nguyen,5,Rất hay nhất là tướng bijan lượng dame rất to,09/07/2025 02:59,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
22_ Nguyễn Anh Lộc,5,liên quân mãi đỉnh,09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khoan Tai,5,5 sao. nhưng hơi lagg=))),09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Khoan Tai,5,5 sao. nhưng hơi lagg=))),09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Fhh G,5,okie,09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoa Nguyen,1,Suốt ngày lỗi mạng bất định mạng thì một đống chơi 3 ván game mà cả 3 ván đều lỗi mạng bất định với giật lag nhắn bình thường mà cũng nói là lăng mạ đánh giá 1 sao là đc rồi.,09/07/2025 02:59,1.58.1.2,3,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Hoa Nguyen,1,Suốt ngày lỗi mạng bất định mạng thì một đống chơi 3 ván game mà cả 3 ván đều lỗi mạng bất định với giật lag nhắn bình thường mà cũng nói là lăng mạ đánh giá 1 sao là đc rồi.,09/07/2025 02:59,1.58.1.2,3,1,Lien Quan Mobile,Negative,churn_reason.2, lag
Hoa Nguyen,1,Suốt ngày lỗi mạng bất định mạng thì một đống chơi 3 ván game mà cả 3 ván đều lỗi mạng bất định với giật lag nhắn bình thường mà cũng nói là lăng mạ đánh giá 1 sao là đc rồi.,09/07/2025 02:59,1.58.1.2,3,1,Lien Quan Mobile,Negative,churn_reason.3, performance
A Hrưp,3,Rất thích games ♥️♥️♥️,09/07/2025 02:59,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Tùng Hà Thanh,5,hay,09/07/2025 02:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
TRẦN KHƯƠNG,5,hay vui vẻ,09/07/2025 02:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phong Anh,5,💖,09/07/2025 02:58,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Linh Thiên Thanh Công Ty,5,khá là vui nha,09/07/2025 02:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Mến Nguyễn Chí,2,"mỗi lần cập nhật tốn mấy GB lần này cập nhật lại tốn khoản 7,8GB sao ko làm tốn 20 GB cho chẵn game sàm",09/07/2025 02:58,1.59.1.5,2,1,Lien Quan Mobile,Negative,churn_reason.1,update
Mai Trần,2,😞,09/07/2025 02:58,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Khánh Dien,5,tôi thấy liên quân Mobile rất tuyệt,09/07/2025 02:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Huế Trần,5,ưng quá trời mà hay bị trừ uy tín quá 😓,09/07/2025 02:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,matchmaking
Vuluan Nguyen,5,game chơi mượt và vui vaicalon,09/07/2025 02:58,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Cảnh Trần Dương,5,ok,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thủy Lê,5,ae chú ý nhé Từ rank t.anh trở nên sẽ ghặp buff nhưng ít Chủ yếu là giải trí ae nhé,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Long Pham,5,hay nhưng hơi lag,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Long Pham,5,hay nhưng hơi lag,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Diễm Tường Đỗ Lê,4,"quá nghiêm khắc về việc xét uy tín,nhiều khi lỡ lag văng geam vào lại mà vẫn bị trừ",09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Diễm Tường Đỗ Lê,4,"quá nghiêm khắc về việc xét uy tín,nhiều khi lỡ lag văng geam vào lại mà vẫn bị trừ",09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
meii-ji,1,như l,09/07/2025 02:57,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Kính Nguyễn,5,Hay game ra nhiều skin đẹp,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hưng Lê,5,Hết sự kiện liên quân rồi sự kiện tướng miễn phí cho vĩnh viễn đi,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thái Bảo,5,"Hay, game ngày càng đẹp, các bạn không chơi đc là do máy yếu đấy",09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
xxx Yone,1,Game con cak này mỗi lần có pb mới là cập nhật lại hết vậy,09/07/2025 02:57,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Nhạn Phan,5,chơi cx vui,09/07/2025 02:57,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
dung nguyen,5,game hay nhưng vẫn còn nhiều bug bẩn,09/07/2025 02:57,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,bug
Hân Nguyễn Hoàng Ngọc,5,hayyyy,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thu Phạm,5,Đây là một gam rất là hay tôi đáng giá 4 🌟,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Loan Lê,5,quá hay 5 sao,09/07/2025 02:57,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đào tuấn nguyên Hà,2,càng cập nhật càng lag,09/07/2025 02:56,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Đào tuấn nguyên Hà,2,càng cập nhật càng lag,09/07/2025 02:56,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Đào tuấn nguyên Hà,2,càng cập nhật càng lag,09/07/2025 02:56,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
Huyền Hà,5,hay,09/07/2025 02:56,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Phu Tran,5,tướng đẹp cho 5 sao,09/07/2025 02:56,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thân Nguyễn Tiến,3,chê tải tài nguyên ko đc tải đc xíu lại ko tải nữa,09/07/2025 02:56,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Con các romah,5,đc,09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Dung Nguyen,5,rất hay,09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Xuân Thị,5,Game hay còn vui có thể chơi cùng bạn bè leo ganh,09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Văn nam Nguyễn,1,nhận tướng Free mà ko chơi được,09/07/2025 02:55,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Nhung Nguyễn,1,cứ khi cập nhật lại game là bắt tải tai nguyên mong garen na đừng khi cập nhật đừng tải tài nguyên nhà garen na,09/07/2025 02:55,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Xuan Nguyen,1,ghép toàn trẩu,09/07/2025 02:55,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Long Minh,5,game hay con máy bn máy yếu ko nên chs nha,09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Văn Thuận,1,sựk toàn cuồi bắp cài lâu ko bằn 1/2sev nước ngoài,09/07/2025 02:55,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
uyn Phương,5,game hay,09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nam Phan,5,game hay,09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tiến Trần Quang,5,"game vui, trang phục và trang phục mặc định cũng đẹp",09/07/2025 02:55,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Xuyên Hoàng,4,game hay,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kim phung Son,1,gem chs toàn bị trừ sao còn hay mạng lag kêu hủy trận bà kêu đi ăn cơm mà kh chịu hủy lm t bị đánh,09/07/2025 02:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Kim phung Son,1,gem chs toàn bị trừ sao còn hay mạng lag kêu hủy trận bà kêu đi ăn cơm mà kh chịu hủy lm t bị đánh,09/07/2025 02:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Luân Rơ Châm,2,nên điều chỉnh lại khả năng của dame của 1 số tướng để cho nó cân bằng,09/07/2025 02:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Thanhdung Nguyen,5,game moba số 1,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Xuân Đại Lê,5,hayy =)),09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
tùng mai,1,"Tướng aya ngày càng bị phế , lỗi các thứ ( nói riêng ) ,chơi game bị trừ uy tín liên tục nói chung nữa",09/07/2025 02:54,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
tùng mai,1,"Tướng aya ngày càng bị phế , lỗi các thứ ( nói riêng ) ,chơi game bị trừ uy tín liên tục nói chung nữa",09/07/2025 02:54,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, matchmaking
Quy Nguyen,5,đang chơi bị mẹ gank còn trừ uy tính nữa mong gà fixx,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,matchmaking
Nam Dinh,1,nhiều thành phần phá game và thử tướng,09/07/2025 02:54,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
quyet nguyen,4,chs ổn áp:>,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đạo Lê văn đạo,5,ok,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nhật Trung Nguyễn,1,mùa mới vô game không di chuyển được báo lỗi mạng trong khi đt sài 4G với wifi mà hk lẽ lỗi 2 thứ...tầm 3p báo thua ra trừ sao phạt AfK trừ uy tính,09/07/2025 02:54,1.59.1.5,771,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Nhật Trung Nguyễn,1,mùa mới vô game không di chuyển được báo lỗi mạng trong khi đt sài 4G với wifi mà hk lẽ lỗi 2 thứ...tầm 3p báo thua ra trừ sao phạt AfK trừ uy tính,09/07/2025 02:54,1.59.1.5,771,1,Lien Quan Mobile,Negative,churn_reason.2, matchmaking
Nhật Trung Nguyễn,1,mùa mới vô game không di chuyển được báo lỗi mạng trong khi đt sài 4G với wifi mà hk lẽ lỗi 2 thứ...tầm 3p báo thua ra trừ sao phạt AfK trừ uy tính,09/07/2025 02:54,1.59.1.5,771,1,Lien Quan Mobile,Negative,churn_reason.3, toxic
Tường vy Lê,5,Hay quá,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thị Dậu Vũ,5,tuyệt con mẹ nó luôn,09/07/2025 02:54,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Âu Mỹ,1,"bắt cập nhật,ko cập nhật thì ko cho đấu hạng,r h máy đầy dung lượng ln khắc phục đi",09/07/2025 02:54,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Thức Nguyễn,2,"vào chơi đấu hạng thì toàn những đứa vào phá game fish mạng cho team địch z mà vẫn đc hạng 1,2 tôi đến chịu Garenna đấy",09/07/2025 02:53,1.59.1.5,2,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Thị Bốn Nguyễn,1,"game như c chơi toàn gặp trẻ trâu, chúng nó toàn đi phá game chứ làm đc gì mà cứ cho ghép chúng",09/07/2025 02:53,1.59.1.5,53,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
DOLLA and TM,2,"sau trận cứ phải ""ấn vào màn hình để tiếp tục"" tốn thời gian vô cùng, phiền thì thôi nhé luôn :)))",09/07/2025 02:53,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Ngọc Nữ Nguyễn,1,"game như L , má khối nghỉ hè làm bố tuột hạng🥰",09/07/2025 02:53,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
TanPhat Nguyen,1,Game cập nhật mới như rác,09/07/2025 02:53,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
TanPhat Nguyen,1,Game cập nhật mới như rác,09/07/2025 02:53,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Hùng Trí,1,"mới tải xong dữ liệu, thoát ra vào lại mất hết dữ liệu luôn game kì z",09/07/2025 02:53,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Lê Tuấn,1,Game rác,09/07/2025 02:53,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Thanh Văn,1,"Mỗi lần cập nhật là yêu cầu tải lại hết tài nguyên, lần nào cũng vậy",09/07/2025 02:53,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Dau Nguyen,3,cx đc nhưng khi mà mik cấp nhật lại game thì lại bắt tải tài nguyên tải tải cái loz máy đã dell đủ dùng lượng r cứ bắt tải tài nguyên tải cái loz?!!?!!!?!!!!??? mong garena repಠ⁠ಗ⁠ಠ,09/07/2025 02:52,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Nghĩa Dương Trọng,5,11h trưa mới vào đc,09/07/2025 02:52,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Nguyen thi quynh chi Nguyen,5,chơi v,09/07/2025 02:52,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Long Đỗ tiến,5,game rách,09/07/2025 02:52,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,trash
Trường Đinh,3,game này mk thấy chs cx tạm dc:)),09/07/2025 02:52,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Truong Nguyen,1,game như đb đang đánh bị văng,09/07/2025 02:52,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Đức,5,game rất hay và tặng rất nhiều quà hấp dẫn,09/07/2025 02:52,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Dat Nguyen,1,toàn tem ngu,09/07/2025 02:51,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Nguyễn Hoàng Anh,5,👍,09/07/2025 02:51,1.58.1.2,26,0,Lien Quan Mobile,Positive,churn_reason.1,none
Mạnh Cường Nguyễn,2,cứ cập nhật là lại phải tải lại tài nguyên game là sao,09/07/2025 02:51,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Phuong Kieu,5,Game tuyệt vời lun á tui siu siu thik game nàyyy,09/07/2025 02:51,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
ĐHQ,1,làm game quá chán,09/07/2025 02:51,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Hiếu Đặng,5,hay mà Sao các bạn cứ chê 💯,09/07/2025 02:50,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thái Hoàng,5,hay lắm,09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
An Đào,5,Mong garena tối ưu game để ko còn tình trạng giật lag cho kể cả máy yếu,09/07/2025 02:50,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.1,lag
An Đào,5,Mong garena tối ưu game để ko còn tình trạng giật lag cho kể cả máy yếu,09/07/2025 02:50,1.58.1.2,2,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Gameming Inax,1,gặp trẻ trâu vô feed với buff bẩn . . . . . . . . . . . . .hết,09/07/2025 02:50,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Tuan Nguyen,5,tôi yêu liên quân,09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Văn Hiền Nguyễn,5,gà cho rất nhiều quân huy iu gà,09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Linh Võ,5,game hay,09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
nhị lê thanh,5,hay,09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Gh Gh,5,"game vui, có nhiều skin sịn sò đc free",09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Linh chi Lê,5,"vui nhaa bây,chs ko lag",09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,lag
Linh chi Lê,5,"vui nhaa bây,chs ko lag",09/07/2025 02:50,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.2, performance
Mùi Thư,1,Rất chán. Đăng nhập báo không hoàn chỉnh xoá đi tải lại vcl thật. Set rank từ cao thủ xuống chơi với Bạch Kim như rác.,09/07/2025 02:49,1.59.1.5,7,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Mùi Thư,1,Rất chán. Đăng nhập báo không hoàn chỉnh xoá đi tải lại vcl thật. Set rank từ cao thủ xuống chơi với Bạch Kim như rác.,09/07/2025 02:49,1.59.1.5,7,1,Lien Quan Mobile,Negative,churn_reason.2, update
duong linh pham,5,game ghép toàn là trẻ trâu ko tôi giết 15 mạng ko thắng nổi,09/07/2025 02:49,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,toxic
Hồng Lê,5,game hay 10 đ không có nhưng,09/07/2025 02:49,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hien Le,4,"chơi mượt , hay , tốt",09/07/2025 02:49,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quỳnh Trần,4,ko bt game cũng hay,09/07/2025 02:49,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tuấn anh Trịnh,1,game như gì ấy chưa cập nhật thì ít lag với bị văng game mà vui còn cập nhật rồi thì lại bị lag nhiều rồi lỗi nhân vật nữa ta nói đang ghép trận mà bị văng kết nối dell được rồi còn bị trừ uy tín nữa cập nhật nó khác xa hẳn....,09/07/2025 02:49,1.59.1.5,15,1,Lien Quan Mobile,Negative,churn_reason.1,bug
Tuấn anh Trịnh,1,game như gì ấy chưa cập nhật thì ít lag với bị văng game mà vui còn cập nhật rồi thì lại bị lag nhiều rồi lỗi nhân vật nữa ta nói đang ghép trận mà bị văng kết nối dell được rồi còn bị trừ uy tín nữa cập nhật nó khác xa hẳn....,09/07/2025 02:49,1.59.1.5,15,1,Lien Quan Mobile,Negative,churn_reason.2, lag
